name,start_lat,start_lon
Estancia Herradura Airport,-26.502199173,-58.197101593
San Cosme y Damian Airport,-27.2817993164,-56.3111000061
Coronel Bogado Airport,-27.1438999176,-56.2560997009
Estancia Trementina Airport,-22.736000061,-56.8422012329
Estancia Coeyu Airport,-23.9363002777,-57.7359008789
Fiddyment Field,38.792098999,-121.3730010986
[Duplicate] Salto del Guaira Airport,-24.03222,-54.350842
Rosario South 1 Airport,-24.471234,-57.154851
Rosario South 2 Airport,-24.4777,-57.147968
Rosario South 3 Airport,-24.486413,-57.102357
Colonia Volendam Airport,-24.285026,-57.012056
Nueva Germania Airport,-23.911628,-56.558359
Loma Plata Airport,-22.356651,-59.838926
Gnadenheim Airport,-22.369868,-59.770805
La Victoria Airport,-22.289467,-57.931053
Cerro Corá Airport,-22.637159,-56.016371
Elk Park Ranch Airport,40.262683,-105.448011
Estancia El Dorado Airport,-21.370676,-61.484652
El Retiro Airport,-24.001777,-60.342462
San Juan Bautista Airport,-26.636587,-57.101397
Estancia Buena Vista Airport,-26.563305,-57.145936
San Miguel Airport,-26.546805,-57.101111
Santa Maria Airport,-26.783859,-56.952561
Cabaña La Escondida Airport,-26.751414,-57.059711
Mayor Infante Rivarola Airport,-21.683837,-62.395534
Bahía Negra Airport,-20.2245998383,-58.1791992188
Fuerte Olimpo Airport,-21.0452,-57.8825
Burney Service Center Heliport,40.8945999146,-121.6500015259
Puerto Leda Airport,-20.9046001434,-57.9271011353
Puerto La Victoria Airport,-22.295041,-57.866333
Perry Island Seaplane Base,60.6852989197,-147.919006348
Kili Airport,5.644515,169.119507
Hamad International Airport,25.273056,51.608056
As Salwa Border Post helipad,24.747763,50.851541
Banana Island Helipad,25.296837,51.639031
Igaliku Heliport,60.9920065221,-45.4323345423
Alkali Lake State Airport,43.087399,-119.975995
Wakonda Beach State Airport,44.384601593,-124.0849990845
Bonanza Hills Airport,37.5234985352,-120.3980026245
Rakanda Airport,-4.2096,152.4385
Arawa Airport,-6.2205555556,155.571388889
Oram Airport,-9.6329166667,148.048055556
Sierra Blanca Airport,31.2583007812,-105.297996521
Raba Raba Airport,-9.9711111111,149.832222222
Rock Creek Airport,46.7271003723,-113.6579971313
Gangshan Air Force Base,22.7824993134,120.2630004883
Kinmen Airport,24.4279,118.359001
Pingtung South Airport,22.6723995209,120.4619979858
Longtan Air Base,24.8551006317,121.2379989624
Ellis Fly-In Airport,39.2827987671,-87.3035964966
Simons Airport,39.7164001465,-104.7320022583
Matsu Nangan Airport,26.1598,119.958
Taitung Airport,22.7549991608,121.1019973755
Lyudao Airport,22.6739006042,121.466003418
Taoyuan Air Base,25.056601,121.244263
Kaohsiung International Airport,22.5771007538,120.3499984741
Chiayi Airport,23.4617996216,120.3929977417
Hengchun Airport,22.0410995483,120.7300033569
Xiaoliuqiu Heliport,22.349922,120.37588
Taichung Airport,24.1863002777,120.6539993286
Lanyu Airport,22.0270004272,121.5350036621
Gezik Seaplane Base,28.2518997192,-80.6688995361
Taichung Ching Chuang Kang Airport,24.2646999359,120.6210021973
Ilan Airfield,24.730617,121.752031
Matsu Beigan Airport,26.224199,120.002998
American River Airport,-35.7574,137.7759
Tainan Airport,22.9503993988,120.2060012817
Donshi Heliport,23.258076,119.66755
Hsinchu Air Base,24.8180007935,120.939002991
Makung Airport,23.5687007904,119.6279983521
Chihhang Air Base,22.7931003571,121.1819992065
Huwei Airstrip,23.727958,120.428862
Blue Ridge Flightpark Airport,28.8572006226,-80.9069976807
Riyuetan (Sun Moon Lake) Heliport,23.883532,120.940016
Taiping Island Airport,10.377089,114.365637
Pingtung North Airport,22.7001991272,120.4820022583
Taipei Songshan Airport,25.0694007874,121.5520019531
Taiwan Taoyuan International Airport,25.0777,121.233002
Wang-an Airport,23.3673725128,119.5027770996
Guerin Airport,22.981864,120.284243
Hualien Airport,24.0230998993,121.6179962158
Red Devil Airport,61.7881011963,-157.350006104
Rehoboth Airport,38.72,-75.122
Ellis Agricultural Field,30.9654998779,-86.302696228
Porgera Airport,-5.4792,143.1236
N 210 Helipad,37.754574,126.595346
Rheinstetten Glider Field,48.9777,8.3425
Alxa Right Banner Badanjilin Airport,39.225,101.546
Kent County Memorial Hospital Heliport,41.7053985596,-71.4769973755
Grayrock Ridge Heliport,41.949311,-71.415397
Port Edgewood Marine Heliport,41.7831001282,-71.3917007446
Tiverton Seaplane Base,41.6482009888,-71.1539001465
Wing-Over Farm Airport,41.5789985657,-71.1417007446
South County Hospital Heliport,41.4309005737,-71.4959030151
Merillat Airport,41.9749984741,-83.925201416
Portsmouth Ramada Heliport,41.6319999695,-71.2403030396
Riconn Airport,41.6968002319,-71.7836990356
Quonset State Air Reserve National Guard Helipad,41.5994987488,-71.4167022705
Foxridge Farm Heliport,41.4944992065,-71.5561981201
H. Chambers Cadillac Heliport,41.792301178,-71.4172973633
One Hospital Trust Heliport,41.8254013062,-71.4101028442
Keskinen Balloonport,41.7148017883,-71.637298584
Mystery Farm Airport,41.7394981384,-71.5244979858
Goat Island Heliport,41.4882011414,-71.3279037476
Capital Center Heliport,41.8289985657,-71.4136962891
Cobb General Hospital Heliport,33.8572998047,-84.6072006226
Westerly Hospital Heliport,41.3625984192,-71.8236999512
Duke Heliport,41.4558982849,-71.3050994873
Rhode Island Hospital Heliport,41.8106994629,-71.4088973999
Landmark Medical Center Heliport,42.0042991638,-71.4942016602
Plouffe Landing Seaplane Base,41.87530136,-71.59030151
East Arnolda Farm Heliport,41.3787,-71.641218
Downtown Providence Helistop,41.8241996765,-71.4085998535
Akasaka Press Center Heliport,35.6633333333,139.725555556
North Pier Yokohama Heliport,35.4554,139.64501
Sagami Depot Heliport,35.5855555556,139.384722222
Freeman Creek Airport,46.570333,-116.343611
Shikabe Airport,42.0449981689,140.7929992676
Narita International Airport,35.7647018433,140.386001587
Matsumoto Airport,36.1668014526,137.9230041504
Hyakuri Airport,36.181098938,140.414993286
Kasumigaura Airport,36.0346984863,140.1929931641
Minami Torishima Airport,24.2896995544,153.979003906
Niijima Airport,34.3694000244,139.268997192
Fuji Air Base,35.3172222222,138.87217
Iwo Jima Airport,24.7840003967,141.3229980469
Kozushima Airport,34.1899986267,139.134002686
Burk Personal Use Airport,40.0505981445,-85.6027984619
Kansai International Airport,34.4272994995,135.2440032959
Nanki Shirahama Airport,33.6622009277,135.363998413
Kobe Airport,34.6328010559,135.2239990234
Hiroshimanishi Airport,34.3669013977,132.4140014648
Kohnan Airport,34.590801239,133.9329986572
Maizuru Heliport,35.490425,135.377196
Tajima Airport,35.5127983093,134.7870025635
Asahikawa Airfield,43.794734,142.365432
Tokachi-Obihiro Airport,42.7332992554,143.216995239
New Chitose Airport,42.7751998901,141.6920013428
G. Bray Airport,40.3624992371,-90.1084976196
Hakodate Airport,41.7700004578,140.822006226
Chitose Air Base,42.7944984436,141.666000366
Kushiro Airport,43.0410003662,144.192993164
Memanbetsu Airport,43.8805999756,144.164001465
Nakashibetsu Airport,43.5774993896,144.960006714
Okadama Airport,43.117447,141.38134
Rebun Airport,45.4550018311,141.039001465
Kenebetsu JASDF Airfield,43.425154,144.741354
Tokachi Airport,42.890499115,143.1580047607
Wakkanai Airport,45.4042015076,141.800994873
Windy P Ridge Airport,40.3403015137,-85.0179977417
Yakumo JASDF Airbase,42.246628,140.266743
Amakusa Airport,32.482498,130.158997
Iki Airport,33.7490005493,129.785003662
Yamaguchi Ube Airport,33.9300003052,131.279006958
Kamigoto Airport,33.0130996704,129.192001343
Metabaru Air Base,33.3252983093,130.4140014648
Ojika Airport,33.1907997131,129.089996338
Tsushima Airport,34.2849006653,129.330993652
Monbetsu Airport,44.3039016724,143.404006958
Asahikawa Airport,43.6707992554,142.4470062256
Sinele Strip,40.5463981628,-91.2742996216
Jim Wehrli Memorial Airport,41.4448013306,-88.7166976929
Okushiri Airport,42.0717010498,139.432998657
Rishiri Airport,45.2420005798,141.186004639
Ashiya Airport,33.8830986023,130.6529998779
Yakushima Airport,30.3855991364,130.658996582
Fukue Airport,32.6663017273,128.8329925537
Fukuoka Airport,33.585899353,130.4510040283
New Tanegashima Airport,30.6051006317,130.990997314
Kagoshima Airport,31.8034000397,130.7189941406
Miyazaki Airport,31.877199173,131.449005127
Nyutabaru Airport,32.0835990906,131.4510040283
St Joseph Heliport,37.6716995239,-97.2911987305
Oita Airport,33.4794006348,131.736999512
Kitakyūshū Airport,33.8459014893,131.035003662
Saga Airport,33.1497001648,130.302001953
Kumamoto Airport,32.8372993469,130.8549957275
Nagasaki Airport,32.9169006348,129.914001465
Kanoya Airport,31.3675994873,130.8450012207
Tsuiki Air Field,33.6850013733,131.039993286
Chubu Centrair International Airport,34.8583984375,136.8049926758
Amami Airport,28.4305992126,129.7129974365
Okierabu Airport,27.4255008698,128.701004028
Lone Pine Aerodrome,36.9124984741,-86.7827987671
Kikai Airport,28.3213005066,129.927993774
Tokunoshima Airport,27.8363990784,128.8809967041
Nagoya Airport,35.2550010681,136.9239959717
Fukui Airport,36.1427993774,136.223999023
Gifu Airport,35.3941001892,136.8699951172
Hamamatsu Airport,34.7501983643,137.7030029297
Komatsu Airport,36.3945999146,136.4069976807
Oki Airport,36.181098938,133.3249969482
Mt. Fuji Shizuoka Airport,34.7960434679,138.18775177
Toyama Airport,36.6483001709,137.18800354
Swamp Smith Airport,30.7716007233,-93.2713012695
Noto Airport,37.2930984497,136.962005615
Shizuhama Airport,34.8128013611,138.2980041504
Hiroshima Airport,34.4361000061,132.919006348
Okayama Airport,34.7569007874,133.854995728
Izumo Airport,35.4136009216,132.88999939
Akeno Airport,34.5332984924,136.6719970703
Hofu Airport,34.0346984863,131.5489959717
Miho Yonago Airport,35.4921989441,133.2359924316
Iwakuni Marine Corps Air Station,34.143902,132.235992
Kōchi Ryōma Airport,33.546101,133.669006
Il Dept of Corrections/Lawrence County Heliport,38.7282981873,-87.9080963135
Matsuyama Airport,33.8272018433,132.6999969482
Osaka International Airport,34.7854995728,135.43800354
Komatsushima Heliport,34.005278,134.626479
Tottori Airport,35.5301017761,134.167007446
Tokushima Airport/JMSDF Air Base,34.132801,134.606995
Takamatsu Airport,34.2141990662,134.01600647
Iwami Airport,34.676399231,131.789993286
Yao Airport,34.5962982178,135.6029968262
Ozuki Airport,34.04529953,131.0520019531
Aomori Airport,40.7346992493,140.6909942627
Coastal Ridge Airpark,30.0289001465,-92.014503479
Yamagata Airport,38.4118995667,140.371002197
Sado Airport,38.0601997375,138.414001465
Fukushima Airport,37.2274017334,140.4309997559
Hachinohe Airport,40.5564002991,141.466003418
Hanamaki Airport,39.4286003113,141.1349945068
Akita Airport,39.6156005859,140.2189941406
Misawa Air Base,40.7032012939,141.367996216
Niigata Airport,37.9558982849,139.121002197
JASDF Airport,41.233001709,141.1329956055
Odate Noshiro Airport,40.1918983459,140.371002197
Crowhurst Heliport,42.5763015747,-70.738899231
Sendai Airport,38.1397018433,140.917007446
Matsushima Air Base,38.4048995972,141.220001221
Sendai Kasuminom Airport,38.2355995178,140.9230041504
Shonai Airport,38.8121986389,139.787002563
Atsugi Naval Air Facility,35.4546012878,139.4499969482
Tachikawa Airfield,35.7108001709,139.4029998779
Tateyama Airport,34.987099,139.828995
Chofu Airport,35.6716995239,139.5279998779
Hachijojima Airport,33.1150016785,139.785995483
Tokyo Heliport,35.635924,139.839475
De Witt Property Airport,43.1002998352,-86.2233963013
Iruma Air Base,35.8418998718,139.4109954834
Kisarazu Airport,35.3983001709,139.9100036621
Shimofusa Airport,35.7989006042,140.0110015869
Oshima Airport,34.7820014954,139.36000061
Miyakejima Airport,34.073600769,139.559997559
Kastner Army Heliport,35.5138015747,139.393997192
Soumagahara Heliport,36.434767,138.952936
Tokyo Haneda International Airport,35.552299,139.779999
Utsunomiya Airport,36.5145,139.87101
Yokosuka Heliport,35.2899246216,139.6799163818
Peil/Juliar Seaplane Base,44.9599990845,-93.6493988037
Yokota Air Base,35.748500824,139.3480072021
Daicolo-Aibetsu,43.882428,142.609384
Teshikage Airport,43.480017,144.434252
Charlie Block (H 177) Heliport,37.83645,126.80712
H 200 Heliport,37.347767,127.012862
Camp Nabors (H 202) Heliport,37.940957,126.969984
Camp Mosier (H 211) Heliport,37.768077,127.039222
Camp Casey East Heliport (H-221),37.921815,127.085992
Camp Edwards (H 230) Heliport,37.779725,126.785276
H 233 Heliport,38.240995,127.108458
Cyanamid-Hannibal Heliport,39.8325004578,-91.4402008057
Camp Colbern Heliport (H-245),37.51673,127.227945
H 247 Heliport,37.763077,127.00559
H 173A Heliport,37.911777,126.878909
Camp Merser (H 250) Heliport,37.524969,126.7907
C 281 Heliport,37.426863,127.060554
Yanggu (G 404) Airport,38.086574,127.986817
Idong Airport (G-231),38.0266,127.366997
Ji Po Ri Airfield (G-237),38.155043,127.314076
G 312 Airport,38.075739,127.521122
G 406 Airport,38.139645,128.009123
Riverside Hospital Airlift Heliport,37.6958007812,-97.3724975586
Colle Field,30.4738006592,-88.6961975098
G 233 Airport,38.083162,127.269037
G 314 Airport,38.13908,127.740312
Camp Thompson Heliport (C-100),37.387971,126.889005
C 106 Heliport,37.623388,126.643615
C 109 Heliport,37.749109,126.929365
McDonald Barracks Heliport (C-114),37.829353,126.842989
C 116 Heliport,37.8341666667,126.815555556
Camp McNair Heliport (C-118),37.856336,126.863964
Camp Greaves Heliport (H-122),37.901432,126.735642
C 123 Heliport,37.893679,126.724243
Carolinas Medical Center Heliport,35.2056007385,-80.8416976929
C 126 Heliport,37.924399,126.793232
C 132 Heliport,37.36762,126.778949
C 135 Heliport,37.623114,126.703641
Camp Irwin (C 141) Heliport,37.856482,126.927248
C 143 Heliport,37.462558,126.893061
C 147 Heliport,37.40668,126.662286
C 151 Heliport,37.612034,126.874189
C 157 Heliport,37.721953,126.909629
C 158 Heliport,37.947837,126.747393
C 161 Heliport,37.79781,126.851741
Plath Farms Airport,46.7057991028,-97.15650177
C 171 Heliport,37.8275,126.8092
G 500 Airport,36.1110992432,127.1039962769
G 413 Airport,38.382541,128.458071
G 313 Airport,38.120023,127.686067
G 522 Airport,36.179211,127.83582
Tongjin Airfield (G-107),37.715263,126.56011
G 218 Airport,37.895023,126.970518
G 219 Airport,37.90939,127.008455
Guri Airport (G-203),37.6437,127.149002
C 181Heliport,37.631898,126.674233
Evans Ranch Airport,41.2238998413,-100.9349975586
C 182 Heliport,37.754008,126.434821
C 183 Heliport,37.815291,126.263275
C 184 Heliport,37.673009,126.163267
C 186 Heliport,37.688264,126.128182
C 188 Heliport,37.885735,126.7164
C 190 Heliport,37.911313,126.810185
C 191 Heliport,37.908727,126.712017
C 192 Heliport,37.683856,126.797888
Camp Flagstaff (C 205) Heliport,37.715062,127.038693
C 241 Heliport,37.84965,127.015807
Stone Song Heliport,42.8147010803,-71.6611022949
C 242 Heliport,37.469615,127.010558
C 250 Heliport,37.8807,127.1689
C-251 Heliport,37.916051,127.311129
C 257 Heliport,37.803691,127.004469
C 259 Heliport,38.027019,127.13306
C-262 Heliport,37.8298,127.3483
C 265 Heliport,38.071136,127.351839
G 307 Airport,37.929821,127.75737
G 420 Airport,37.956177,128.31645
G 418 Airport,37.344616,128.384085
Chilton Memorial Hospital Heliport,40.957901001,-74.3096008301
G 417 Airport,37.650036,128.569608
G 225 Airport,38.022685,126.971534
G 238 Airport,38.176646,127.102139
Camp Beavers (G-227) Airfield,38.025626,127.11106
Baek Ui Ri Airfield (G 228),38.030034,127.141181
G 239 Airport,38.198715,127.222849
C 271 Heliport,37.487394,127.143182
C 316 Heliport,38.168958,127.431938
C-320 Heliport,38.063931,127.768614
C 325 Heliport,37.9521,127.70871
Hendershot Airport,43.2901000977,-77.8273010254
C 327 Heliport,37.471859,127.526628
C-332 Heliport,37.744434,127.42744
C 335 Heliport,37.974824,127.665687
C 400 Heliport,37.426179,127.969772
C 406 Heliport,38.318124,128.109869
C-408 Heliport,38.067449,128.634152
C-411 Heliport,37.403692,127.95077
C 412 Heliport,37.469089,129.157127
C-422 Heliport,38.226108,127.951895
C 424 Heliport,37.334958,127.956023
Arend Airport,41.2569999695,-84.6416015625
C 426 Heliport,37.804964,127.998518
C-427 Heliport,37.354908,129.250098
C 428 Heliport,38.115545,128.195461
C 432 Heliport,38.416769,128.466378
C 433 Heliport,37.326538,127.968814
G 240 Airport,38.248814,127.378267
G 317 Airport,38.215997,127.65697
G 311 Airport,38.055851,127.797384
G 414 Airport,38.106192,128.201002
G 412 Airport,38.240034,128.20869
Snoddy Air Strip,40.6944999695,-82.1178970337
G 602 Airfield,36.550464,128.758087
G 419 Airport,37.703542,127.905439
G 530 Airport,36.7560005188,126.3300018311
C 504 Heliport,36.5347222222,126.618055556
C-507 Heliport,36.801657,127.561725
C 512 Heliport,36.9191666667,127.161111111
C-514 Heliport,36.767711,126.292512
C-516 Heliport,36.948704,126.959671
C-517 Heliport,37.201187,126.847241
C 518 Heliport,37.067,127.174
Double Bar S Ranches Airport,35.900101,-96.5503
C 519 Heliport,37.2012,126.8472
Junction City Heliport (C-521),36.850262,127.224558
C 523 Heliport,36.337644,126.534667
C 527 Heliport,36.526907,127.857811
C 528 Heliport,36.56352,127.277735
C 531 Heliport,37.205889,127.465712
C 535 Heliport,36.424708,127.263393
C 613 Heliport,36.069717,129.556097
H 704 Heliport,35.975957,126.805044
H 809 Heliport,35.196938,129.14911
Falcon Heliport,37.5259017944,-83.345199585
Providence Medical Center Heliport,45.52819824,-122.6119995
H 811 Helipad,35.740031,128.689006
C 232 Heliport,38.064883,127.254966
G 526 Airport,36.5838012695,126.6600036621
G 532 Airport,36.541607,127.285833
Yangin Airport (G-501),37.286747,127.225446
Camp Eagle (H 401) Heliport,37.453901,127.973299
Camp Walker (H 805) Heliport,35.841195,128.591752
Gyeongju Airfield (G-806),35.8493,129.222908
H 831 Heliport,35.23924,128.620167
H 832 Heliport,35.9941666667,128.419444444
Waltz Airport,39.7607002258,-77.1930007935
C 714 Heliport,34.977001,127.83656
C 715 Heliport,34.992679,127.870919
C 716 Heliport,34.854456,127.229699
C 717 Heliport,35.055121,126.699513
C 718 Heliport,35.154074,126.86471
C 719 Heliport,35.876108,127.132562
C 720 Heliport,35.196911,126.907762
C 722 Heliport,35.123796,127.009999
C 723 Heliport,35.250114,126.604943
C 816 Heliport,35.202091,129.149238
Fox Field,40.485556,-77.220556
C 817 Heliport,35.063166,129.073526
C 818 Heliport,35.167432,128.76064
C 821 Heliport,35.400238,129.107549
C 822 Heliport,35.3811111111,129.101666667
C 823 Heliport,35.762818,128.602081
C 824 Heliport,35.901702,128.311354
C 826 Heliport,35.1127777778,128.431666667
G 712 Airport,35.306607,126.494962
Camp Red Cloud (H 209) Heliport,37.751274,127.026243
C 187 Heliport,37.417138,126.94514
Jsi Airport,33.167098999,-96.487197876
C 415 Heliport,37.387969,127.944935
C 431 Heliport,37.713659,128.899774
C 524 Heliport,36.300483,126.526634
C 827 Heliport,35.174419,129.15715
