start_name,start_loc_lat,start_loc_lon,end_name,end_loc_lat,end_loc_lon
Esfahan Shahid Beheshti International Airport,51.8613014221,32.7508010864,Esfahan East Airport,52.0022177696,32.5826921774
Zargan Airport,52.6943016052,29.7541999817,Shiraz Shahid Dastghaib International Airport,52.5898017883,29.5391998291
Mehrabad International Airport,51.3134002686,35.689201355,Ghale Morghi Airport,51.3806991577,35.6447982788
Shiraz Shahid Dastghaib International Airport,52.5898017883,29.5391998291,Zargan Airport,52.6943016052,29.7541999817
Shahid Asyaee Airport,49.270401001,32.0023994446,Ella North Airport,48.87751713,31.92180801
Qazvin Airport,50.0471,36.240101,Khar Rud Airport,50.082056,35.943639
Taftan Airport,61.5954017639,28.9641990662,Juzzak Airport,61.6473999023,29.0405006409
Birjand Airport,59.2661018372,32.8981018066,Khour Airport,58.424593,32.861803
Dayrestan Airport,55.9024009705,26.7546005249,Qeshm International Airport,55.902353,26.754639
Semnan Airport,53.495098114,35.5910987854,Semnan New Airport,53.6713981628,35.3894004822
Kalaleh Airport,55.4519996643,37.3833007812,Soga Airport,56.1730995178,37.6278991699
Iranamadu Airport,80.489,9.3066,Iranamadu Seaplane Base,80.448627,9.299746
Michael Pfister Airport,-89.2577972412,40.7793998718,Jay Schertz Farm Airport,-89.2744979858,40.8417015076
Carlinville Area Hospital Heliport,-89.8694992065,39.2812004089,Lindell Loveless Airport,-89.8218002319,39.1823005676
Braden Farms Airport,-87.7835998535,40.7991981506,Dietchweiler Airport,-87.7917022705,40.7784004211
Addison Fire Department Station 3 Heliport,-88.0411987305,41.9300003052,Glenoaks Medical Center Heliport,-88.0556465685,41.9144135612
St Louis Downtown Heliport,-90.18299866,38.62530136,Fostaire Heliport,-90.183403,38.625
Sears Merchandise Group Heliport,-88.211119473,42.0755560675,Urso Heliport,-88.2053985596,41.9996986389
Glenoaks Medical Center Heliport,-88.0556465685,41.9144135612,Addison Fire Department Station 3 Heliport,-88.0411987305,41.9300003052
Harold Bunger Airport,-88.8333969116,42.0666999817,Vodden Airport,-88.9026031494,42.0325012207
Joan Graves Edwards Heliport,-89.2459030151,37.4639015198,Hartline Air Strip STOLport,-89.2284011841,37.4667015076
Ingalls Memorial Hospital Heliport,-87.6603012085,41.6063995361,Harvey Police Department Heliport,-87.6699981689,41.6122016907
Cary Fire Dept Heliport,-88.2522964478,42.2125015259,Crystal Lake Holiday Inn Heliport,-88.2847976685,42.2206001282
Fayette County Hospital Heliport,-89.0960998535,38.9692001343,Vandalia Municipal Airport,-89.1661987305,38.9915008545
South Suburban Hospital Heliport,-87.6958999634,41.5670013428,St James Hospital and Health Center Heliport,-87.7097015381,41.523601532
Empress River Casino Heliport,-88.1439971924,41.4803009033,M G T Channahon Illinois Heliport,-88.1439971924,41.4488983154
Community Memorial Hospital Heliport,-89.7890014648,39.0130996704,Willhoit Airport,-89.8406982422,39.0456008911
Lawrenceville Vincennes International Airport,-87.6054992676,38.7643013,Piper's Landing Airport,-87.6333999634,38.7066993713
Rendleman Airport,-89.3833007812,37.7563018799,St Joseph Memorial Hospital Heliport,-89.3251037598,37.7658996582
Keim Heliport,-88.158996582,41.9124984741,Dupage Airport,-88.24859619,41.90779877
Cushing Field Ltd Airport,-88.6055984497,41.5195007324,Vogen Restricted Landing Area,-88.5920028687,41.460899353
Mayhall Airport,-88.0952987671,39.7695007324,Riggins Farms Airport,-88.0749969482,39.8699989319
Anderson Airport,-88.7175979614,42.0094985962,Willis Airport,-88.7017974854,42.0306015015
Trovero Airport,-89.1092987061,41.2985992432,Illinois Valley Community Hospital Heliport,-89.1237030029,41.3292007446
Big Muddy Correctional Facility Heliport,-88.904800415,38.1297988892,Rend Lake Conservancy District Heliport,-88.9169998169,38.0820007324
Loy Airport,-87.5959014893,40.9319992065,Russell Airport,-87.6224975586,40.9277992249
Mount Sterling Municipal Airport,-90.80419922,39.98749924,Herren Airport,-90.8853988647,40.0881004333
Cheechako Airport,-88.9923019409,42.1295013428,Rotstein Airport,-88.9242019653,42.1338996887
Arras RLA Restricted Landing Area,-90.1781005859,39.3381004333,Smith Restricted Landing Area,-90.277802,39.313099
Parrish RLA Restricted Landing Area,-89.4078979492,40.9523010254,Marshall County Airport,-89.3863983154,41.0192985535
Kishwaukee Community Hospital Heliport,-88.717300415,41.9631004333,De Kalb Taylor Municipal Airport,-88.70570374,41.93370056
Thacker Airport,-88.769108,40.722514,Kuntz Field,-88.8666992188,40.7230987549
Eckberg Airport,-89.5597991943,41.3694992065,Perry Memorial Hospital Heliport,-89.4568023682,41.3678016663
Darrington Airport,-89.1612014771,42.3819999695,Severson Airport,-89.1306991577,42.3931007385
Harms Airstrip,-89.7939987183,41.5769996643,Woodley Aerial Spray Airport,-89.7018966675,41.5325012207
Presence Mercy Medical Center Heliport,-88.324533,41.785811,Caterpillar Aurora Heliport,-88.3591995239,41.716999054
O K Flying Club Inc Airport,-89.3117980957,39.1948013306,Hoehn RLA Restricted Landing Area,-89.3328018188,39.2207984924
Jack W. Watson Airport,-88.7873001099,41.854801178,Uncle Chuck's Airport,-88.7892990112,41.9178009033
Henderson Airport,-88.7570037842,42.2145004272,Untied Acres Airport,-88.7671966553,42.2275009155
Hugh Van Voorst Airport,-88.1400985718,41.1123008728,Hendrix Airport,-88.1917037964,41.0416984558
Songwood Inn Airport,-87.7253036499,40.792301178,Iroquois Memorial Hospital Heliport,-87.7313995361,40.7661018372
Good Shepherd Hospital Heliport,-88.1728973389,42.1958999634,Honey Lake Heliport,-88.1190032959,42.198600769
Koppie Airport,-88.3780975342,42.1213989258,Olivers Heliport,-88.3692115545,42.0994344254
Ellis Airport,-89.4501037598,42.4425010681,Sue Rock International Airport,-89.4992980957,42.4425010681
Walnut Creek Airport,-88.6917037964,41.5932998657,Johnson Airport,-88.6612014771,41.6055984497
Cwian Field,-88.6890029907,41.5416984558,Harrington Farms Airport,-88.6644973755,41.5586013794
Covenant Medical Center Heliport,-88.2341995239,40.1130981445,University of Illinois Willard Airport,-88.27809906,40.03919983
Va Medical Center Heliport,-88.9570007324,37.7237014771,Fabick Five Heliport,-88.9050979614,37.7294998169
Ishigaki Airport,124.186996,24.3445,Hateruma Airport,123.805999756,24.0589008331
Campo di Volo Carolina,7.898977,45.253154,Aviosuperficie Il Falco,7.947943,45.268665
Aviosuperficie Valcesano,13.075323,43.70202,"Campo di Volo ""Senigallia Nord""",13.183208,43.738267
Campo di Volo Titta,12.2428002,43.4912038,Campo di Volo Pietralunga,12.401383,43.450539
Campo di Volo Elpifly,14.5447719097,36.810908171,Aviosuperficie Eremo della Giubiliana,14.627008,36.861287
Campo di Volo Valbelice,12.774611,37.674242,Vincenzo Florio Airport Trapani-Birgi,12.488,37.9114
Aviosuperficie Bovarella,12.845078,37.792694,Campo di Volo Valbelice,12.774611,37.674242
Campo di Volo Cugno,14.6152496338,37.432392118,Aviosuperficie Ramacca,14.620249,37.390652
Campo di Volo Marano,14.143471,37.386467,Campo di Volo AvioClub Centro Sicilia,13.923111,37.450962
Aviosuperficie Bosco di Mezzo,14.59928,37.1523,Campo di Volo Avioclub Caltagirone,14.613297,37.19222
Campo di Volo Ala Jonica,15.320702,37.9371,Aviosuperficie Angelo D'Arrigo,15.22775,37.799561
"Campo di Volo ""Il Cherubino""",14.8802518845,37.5944097607,Aviosuperficie Maletto Fly,14.869846,37.845756
Cassibile Airfield,15.239755,36.981791,Aviosuperficie Avola-Gallina,15.170774,36.945287
Campo di Volo Capo d'Orlando,14.707904,38.126421,Aviosuperficie Minotaurus e Medusa,14.541306,38.049105
Aviosuperficie Eremo della Giubiliana,14.627008,36.861287,Campo di Volo Elpifly,14.5447719097,36.810908171
Comiso Airport,14.607182,36.994601,Aviosuperficie Sorvoliamo,14.5951116085,37.0084558926
Campo di Volo AvioSciacca,13.0036111,37.5280556,Aviosuperficie Terranova,12.9444909096,37.5766235765
Aviosuperficie Minotaurus e Medusa,14.541306,38.049105,Campo di Volo Capo d'Orlando,14.707904,38.126421
Aviosuperficie Ramacca,14.620249,37.390652,Campo di Volo Cugno,14.6152496338,37.432392118
Campo di Volo Avioclub Caltagirone,14.613297,37.19222,Aviosuperficie Bosco di Mezzo,14.59928,37.1523
Campo di Volo AvioClub Centro Sicilia,13.923111,37.450962,Aviosuperficie Agrigento,13.654722,37.247222
Aviosuperficie Avioclub Paternò,14.884435,37.553356,Sigonella Navy Air Base,14.9224,37.401699
Aviosuperficie Avola-Gallina,15.170774,36.945287,Aviosuperficie Aretusa Fly,15.09536,37.03741
Palermo-Boccadifalco Airport,13.3133,38.110802,Falcone–Borsellino Airport,13.091,38.175999
Crotone Airport,17.0802,38.9972,Campo di Volo Ali Val di Neto,17.107129,39.184793
Campo di Volo Il Grifo,15.94775,38.637255,Aviosuperficie Ali Calabria,15.955968,38.619603
Aviosuperficie Sibari Fly,16.435418,39.757418,Conca del Re,16.197045,39.853525
Campo di Volo Ali Val di Neto,17.107129,39.184793,Crotone Airport,17.0802,38.9972
Campo di Volo Avio Lao,15.809989,39.780336,Aviosuperficie Scalea,15.811343,39.776188
Aviosuperficie Ali Calabria,15.955968,38.619603,Vibo Valentia Heliport,16.042989,38.640456
Ciampino–G. B. Pastine International Airport,12.594899999999999,41.7994,Centocelle Heliport,12.5637,41.8729
Aviosuperficie Alpi Marittime,7.725556,44.391111,Aviosuperficie Giancarlo Filippi,7.809992,44.409934
"Campo di Volo ""Flying Tigers""",7.935971,45.441708,Aviosuperficie Ivrea Montalto Dora,7.84323,45.487546
Aviosuperficie Rinaura,15.243509,37.028647,Cassibile Airfield,15.239755,36.981791
Campo di Volo Andrea Bozzo,7.407068,44.863742,Aviosuperficie Cumiana,7.428925,44.939043
Campo di Volo Mantovana,8.595741,44.728086,Aviosuperficie Acqui Terme,8.50124,44.677488
Cossato,8.2044444444,45.6533333333,"Aviosuperficie ""Marc Ingegno""",8.268611,45.778056
Campo di Volo Pellicano,7.5622222,44.8472222,Campo di Volo L'ELIKA,7.56105,44.88293
Aviosuperficie Boglietto,8.183056,44.758611,Aviosuperficie Cà Lunga,8.188011,44.520924
"Campo volo ""Il Laghetto""",8.1295,44.777333,Aviosuperficie Boglietto,8.183056,44.758611
Aviosuperficie Valentino,7.660556,44.437222,"Campo di Volo ""Bosio Guido""",7.632258,44.434194
Volopuro,8.54139,45.56399,Aviosuperficie Cascina Colombare,8.527167,45.496667
Club Volo Ultraleggeri del Canavese,7.719722,45.358333,Aviosuperficie Pegasus 2000,7.665453,45.30993
Aviosuperficie Merlo Romano,7.363565,44.834433,Campo di Volo Andrea Bozzo,7.407068,44.863742
"Campo di Volo ""Cab Club""",8.066817,45.057833,Campo Volo Angela e Sara,8.123333,45.163889
Cerreto Castello,8.161111,45.548056,Biella-Cerrione Airport,8.10278,45.4953
Novi Ligure Airport,8.78639,44.779999,Aviosuperficie Francavilla Bisio,8.730075,44.729868
"Campo di Volo ""Rovasenda 2000""",8.2791667,45.5444444,Aviosuperficie Gattinara,8.324289,45.605662
Vergiate Airport,8.69912,45.7132,Malpensa International Airport,8.728110000000001,45.6306
Campo di volo Ploia,8.780833,44.884167,"Aviosuperficie ""Città di Tortona""",8.865881,44.938436
Campo di Volo Rivoli,7.536461,45.046818,Cerrina,7.492778,45.005
"Campo di Volo ""Bosio Guido""",7.632258,44.434194,Aviosuperficie Maccagno,7.45917,44.42381
Vatican City Heliport,12.4461307526,41.9019775391,Urbe Airport,12.4989,41.9519
Aviosuperficie Giancarlo Filippi,7.809992,44.409934,Campo di Volo Country Fly,7.821667,44.503056
Aviosuperficie Piovera,8.749333,44.935833,Alessandria Airport,8.62513,44.925201
Campo di Volo Chatelair,7.480556,45.74,Aosta Airport,7.36872,45.738499
Aosta Airport,7.36872,45.738499,Campo di Volo Chatelair,7.480556,45.74
Biella-Cerrione Airport,8.10278,45.4953,Cerreto Castello,8.161111,45.548056
Campo di Volo Ondalba,7.879334,44.776117,Campo di Volo Malabaila,7.818611,44.678889
Campo di Volo Malabaila,7.818611,44.678889,Campo di Volo Ondalba,7.879334,44.776117
Aviosuperficie CASTELNUOVO DON BOSCO,7.9663889999999995,45.024444,"Campo di Volo ""Cab Club""",8.066817,45.057833
Aviosuperficie Cumiana,7.428925,44.939043,Campo di Volo Valsusa,7.287222,45.1125
Aviosuperficie Il Falco,7.947943,45.268665,Aviosuperficie Moncucco,7.919072,45.344613
CASCINA GRECIA,7.7833333333,45.35,Club Volo Ultraleggeri del Canavese,7.719722,45.358333
"Campo di Volo Lucchina Fly Club""",8.0008333,45.3236111,Fly Igor,8.0075,45.298056
Vzletišče Črnotiče,13.9120485,45.5576945,Divača Airport,14.0027999878,45.6819000244
Air Service Center,9.37491,45.06828,Aviosuperficie La Speziana,9.36284,45.12847
Pegasus Flying Club,13.0394509,45.669654,Aviosuperficie Piancada,13.07304,45.76417
"Campo di Volo ""Blue Devil Centre""",10.128472,45.392554,Campo di Volo San Paolo,10.037612,45.377553
Aviosuperficie Santa Anna,13.457496,43.366053,"Campo di Volo ""Condor Men""",13.329554,43.224706
"Aviosuperficie ""Natale/Battistoni""",8.824722,45.334722,La Tomasina,8.7974125,45.3283659
Termon Altiport,11.025833,46.270833,Trento-Mattarello Airport,11.1242,46.0214
Aviano Air Base,12.596503,46.031898,La Comina,12.654444,45.987222
Aviosuperficie Villa Fontana,11.59218,44.51585,Aviosuperficie Molinella,11.656286,44.5982
Furbara Air Base,12.0135,41.994532,Bracciano Air Base,12.07459,42.0822
Aviosuperficie Panicarola,12.100556,43.064444,Aviosuperficie Castigliano del Lago,12.03425,43.134212
Siena-Ampugnano Airport,11.255,43.256302,Aviosuperficie Club Chiusdino,11.143076,43.191012
Campo di Volo Vervò,11.111898,46.313801,Termon Altiport,11.025833,46.270833
Naples International Airport,14.2908,40.886002,Centro Volo Campania,14.41188,40.9515272
Aviosuperficie Corte,18.25833,40.10667,Campo di Volo Pietralata,18.381006,39.970654
"Aviosuperficie ""Delta Club Napoli""",13.9625,41.065278,Campo di Volo Umberto Nobile,13.820556,41.235278
Aviosuperficie Condor,12.979444,41.415,Aviosuperficie Divinangelo,13.023611,41.471944
Volturno Fly Aviosuperficie,14.3669444,41.1575,Campo di Volo Rains,14.338803,41.146
Aviosuperficie Divinangelo,13.023611,41.471944,Latina Air Base,12.909,41.5424
Campo di Volo Poggio Primavera,11.796702,42.366412,Campo di Volo Francesco Cantelmo,11.7986111,42.4886111
Aviosuperficie Santa Bruna,12.344158,42.382873,Aviosuperficie Alisoriano,12.292147,42.433658
Ancona Falconara Airport,13.3623,43.616299,"Campo di Volo ""Aerolight Marche""",13.193611,43.512778
Ravenna Airport,12.224978,44.36391,"Aviosuperficie ""Ali di Classe""",12.308312,44.322803
Forlì Airport,12.0701,44.194801,Campo di Volo Settecrociari,12.18976,44.13595
"Campo di Volo ""Ali Filanti""",11.923056,44.582222,"Aviosuperficie ""LYRA 34""",11.944444,44.500278
"Aviosuperficie ""LYRA 34""",11.944444,44.500278,"Campo di Volo ""Ali Filanti""",11.923056,44.582222
Ferrara Airport,11.6134,44.816002,Prati Vecchi D'Aguscello Airport,11.6692,44.790298
Aviosuperficie Gragnano,9.581999,45.0,Campo di Volo Ali Piacenza,9.6055556,45.0305556
Voghera-Rivanazzano Airport,9.01653,44.952,"Campo di Volo ""Arbuschi""",9.1625,45.05
Campo di Volo Castel Caladan,9.576677,45.461305,"Campo di Volo ""Punto Volo""",9.60738,45.437987
Aviosuperficie Naviglio Grande,8.97,45.3972222,Aviosuperficie Rosangeles,9.016683,45.362833
"Aviosuperficie ""Skydive Venice""",12.763909,45.700009,"Aviosuperficie ""Parco Livenza""",12.70393,45.74
"Campo di Volo ""Volo Libero Carnia""",13.004055,46.524053,Aviosuperficie Zampieri,12.8825,46.404444
Hat Tux Heliport,11.704167366,47.1338882446,Sterzing / Vipiteno,11.44214,46.88422
"[Duplicate] Aviosuperficie ""Il Nido delle Aquile""",16.496950000000002,40.93751,"Aviosuperficie ""Il Nido delle Acquile""",16.497,40.93769
"Aviosuperficie ""Città di Tortona""",8.865881,44.938436,Voghera-Rivanazzano Airport,9.01653,44.952
Campo di Volo Vallermosa,8.7919,39.3561,"Aviosuperficie ""La Tana del Volo""",8.771811,39.269133
Aviosuperficie del Parteolla,9.139151,39.400471,"Campo di Volo ""Oasi del Volo""",9.174867,39.407537
Campo di Volo Altavillafly,15.1019444,40.5458333,"Campo di Volo ""Oasi da Peppe""",15.001389,40.4525
Campo di Volo AliPuglia,17.609926,40.474421,"Aeroclub Città Bianca ""Francesco Santoro""",17.637754,40.772189
Campo di Volo Thiesi,8.6055,40.53542,"Campo di Volo ""Il Volo""",8.686667,40.421944
"Aviosuperficie ""Il Nido delle Acquile""",16.497,40.93769,"[Duplicate] Aviosuperficie ""Il Nido delle Aquile""",16.496950000000002,40.93751
Aviosuperficie Stintino,8.25418,40.88295,Alghero-Fertilia Airport,8.29077,40.632099
Grazzanise Air Base,14.0819,41.060799,"Campo di Volo ""Air Patria""",14.061944,40.926943
Campo di Volo Pontina Eagles,13.136783,41.372995,Pegaso Club 2000,13.149013,41.35775
Campo di Volo Mezzana Casati,9.735884,45.098258,Campo di Volo AliLafer,9.791865,45.033682
Aviosuperficie G. Carrer,12.5431,45.6992,Aviosuperficie Caposile,12.574722,45.564444
Campo di Volo Squadra Avvoltoi,11.004096,45.241525,Campo di Volo Aliveneta,11.036059,45.250934
Reggio Calabria Airport,15.6516,38.071201,"CdV ""38 N Fly Zone""",15.8836,37.9458
"Campo di Volo ""Pajaro Loco""",12.792206,45.867979,Casarsa della Delizia Air Base,12.816717,45.953167
"Campo di Volo ""Punto Volo""",9.60738,45.437987,Campo di Volo Castel Caladan,9.576677,45.461305
Campo di Volo Pellizzario,10.4466667,45.2927778,Campo di Volo Medole,10.480944,45.339031
Aviosuperficie Massalengo,9.482934,45.275425,Aviosuperficie Cornegliano,9.491832,45.288893
Aviosuperficie Città di Curtatone,10.75005,45.101333,Mantova Airport,10.794444,45.135834
Aviosuperficie Airone,9.003751,45.588056,"Campo di Volo ""Air Folies""",8.90103,45.53297
Campo di Volo Cogliate,9.066056,45.640218,Campo di Volo Groane,9.109705,45.56612
CdV Ass.Sp. Parvolo,12.752222,45.815556,"Campo di Volo ""Pajaro Loco""",12.792206,45.867979
Aviosuperficie Cassola,11.807222,45.742222,"Campo di Volo ""Asolo Flight""",11.896111,45.758333
Corte Bariani,11.724291000000001,45.033228,Aviosuperficie Rovigo,11.823667,45.031167
Aviosuperficie Montebelluna,12.056902,45.748913,Istrana Air Base,12.0829,45.684898
"Campo di Volo ""Ca' Quinta di Sarego""",11.383333,45.432833,"CdV ""Il Fantasma"" Arcole",11.294444,45.36
Campo di Volo Campore,10.010782,44.827864,Aviosuperficie di Rubbiano,10.060862,44.671947
Campo di Volo AliVara,9.720077,44.227697,Campo di Volo Borgotaro Albareto,9.715806,44.464558
